t[s],center_x,center_y,A_sample,dA_dx,dA_dy,amp,phi_var,phi_max,phi_min,phi_rms,E_micro,sigma_phi,micro_step_time[s],amp_noisy,phi_var_noisy,phi_rms_noisy,E_micro_noisy
61.333333333333336,21000.0,21000.0,0.9876029824810136,-1.5004898226071812e-05,-1.5004898226056718e-05,0.9937821604763358,0.5145210755720551,1.224993656430991,-1.2553817566052918,0.7173012451147217,0.5637219750679895,168960.62221262138,0.6361649036407471,0.9964747931166393,0.5131677931563932,0.7178353476446081,0.5639912383320198
61.5,21000.0,21000.0,0.9876029824810136,-1.5004898226071812e-05,-1.5004898226056718e-05,0.9937821604763358,0.5160971673150022,1.257055041048152,-1.2570550283694997,0.7183990311707924,0.5652605823668416,169100.66458398878,0.5790984630584717,0.9946356146417483,0.5142188464836331,0.7179365285689076,0.5653459277833829
61.66666666666666,21000.0,21000.0,0.9876029824810136,-1.5004898226071812e-05,-1.5004898226056718e-05,0.9937821604763358,0.5175078197740342,1.2923137569072618,-1.2923137564391378,0.7193801640588736,0.5666955547169172,169257.6005115608,0.6453678607940674,0.9965803931445377,0.5163497664744586,0.7181713006276014,0.5669753779837374
61.833333333333336,21000.0,21000.0,0.9876029824810136,-1.5004898226071812e-05,-1.5004898226056718e-05,0.9937821604763358,0.5188166800767837,1.3363407333623625,-1.3363405388190224,0.7202893035166651,0.5679779689493584,169438.5794409437,0.599062442779541,0.9994499402232444,0.5176334369948029,0.7191523047430002,0.5685447469240492
62.0,21000.0,21000.0,0.9876029824810136,-1.5004898226071812e-05,-1.5004898226056718e-05,0.9937821604763358,0.520028838374189,1.3964528506852476,-1.396451923330342,0.7211302511039299,0.5691731240559106,169642.3848326174,0.6002616882324219,0.9988352326796429,0.5193820879389295,0.7204648534919974,0.5696784312762413
120.16666666666669,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.4977983954876909,1.0022129869541856,-1.002256243311168,0.7055482943715247,0.5464581462092251,168276.8843214287,0.3895456790924072,0.9947402119946767,0.4988361909059542,0.7055929378062002,0.5466840369351026
120.33333333333331,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5003613082336656,1.024665187992415,-1.0247295759813326,0.7073622186723804,0.5491785354230567,168263.92940834365,0.5635900497436523,0.9957497211155574,0.5019140444161352,0.7089016787427147,0.5495053770610223
120.5,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5028220997817661,1.0505582757905918,-1.0505721148900633,0.7090994993074973,0.5517254762194876,168263.65495265863,0.6100959777832031,0.9959076633630908,0.5017810939139771,0.7106217692579399,0.5520681120822065
120.66666666666669,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5051269137928468,1.0690345332155642,-1.0690345332155609,0.7107228108698409,0.5539998898459734,168276.52489786467,0.5663034915924072,0.9950973332852046,0.5047295976569294,0.7112615431972429,0.5542614927009036
120.83333333333331,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5073040715530247,1.0890269637839327,-1.0890792694330873,0.7122528144015663,0.5562900197877654,168310.79114789068,0.5961182117462158,0.9924585294565775,0.5062959475581835,0.7108045623221502,0.556287742259833
121.0,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5093818756275638,1.1290379646673787,-1.129031794472426,0.7137099380506334,0.5583636926254109,168373.13995450462,0.3745167255401611,0.9930678433569673,0.5105185835363332,0.714047644977801,0.5584223464875174
121.16666666666669,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5113684107757881,1.1787416497578669,-1.1787416497578591,0.7151002802416905,0.560387520662218,168468.2329392974,0.4718236923217773,0.9929977301433911,0.5093152373518872,0.715176993601482,0.5604391632029669
121.33333333333331,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5131752110222065,1.2205318958383864,-1.2204092092544612,0.7163624857821448,0.5622385300201244,168589.8500285063,0.2106413841247558,0.9957445367858877,0.5107654573170433,0.7159151696672956,0.562564853225123
121.5,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5147579239704111,1.257279061924364,-1.2572790619244265,0.7174663225361629,0.5637851085588844,168734.85192398005,0.2377543449401855,0.9948844431130347,0.5123837463815536,0.7163833260660695,0.5640254223965977
121.66666666666669,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5161776199376792,1.2882758907070184,-1.288307938832773,0.7184550229051896,0.5652321295596312,168909.54017071647,0.8289515972137451,0.994867222563929,0.5134734543795526,0.7181761670229356,0.5654707213424339
121.83333333333331,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5174953709727386,1.337533134467741,-1.3375331344677155,0.7193715110950988,0.5665285847204875,169118.54471242995,0.3821251392364502,0.9914698687211888,0.517636875879876,0.7181487118124695,0.5664274411190162
122.0,21000.0,21000.0,0.9850191402502771,8.624572207408017e-06,8.62457220742254e-06,0.9924813047359016,0.5187163918238719,1.4619958576510326,-1.3931287777601555,0.7202196830372849,0.567740627102771,169360.14061419922,0.1797502040863037,0.9928316610275162,0.5189515946122388,0.7193799698304992,0.5677756627319325
180.16666666666663,22000.0,22000.0,0.979261840486182,-7.064382753989921e-06,-7.064382753975142e-06,0.9895765965735964,0.4948952314231454,1.0010571054326498,-1.0010571054326505,0.703487904503476,0.5432708929213171,168371.43262798665,0.3398628234863281,0.9902497583491268,0.4927137330730842,0.7031259656200937,0.5433382090988702
180.33333333333331,22000.0,22000.0,0.979261840486182,-7.064382753989921e-06,-7.064382753975142e-06,0.9895765965735964,0.4974465753363488,1.0231578905639076,-1.0231578905639072,0.7052989265215728,0.5459797229043903,168411.76380754312,0.2252538204193115,0.9904430526149769,0.4942725803058084,0.7060558533637724,0.5460663685085284
180.5,22000.0,22000.0,0.979261840486182,-7.064382753989921e-06,-7.064382753975142e-06,0.9895765965735964,0.4998957321722039,1.1011861234951472,-1.0475204304177337,0.7070330491829224,0.5485160177750297,168463.1513348207,0.2050809860229492,0.9919060436112596,0.4976485942703499,0.7073181812134176,0.548748962478796
180.66666666666663,22000.0,22000.0,0.979261840486182,-7.064382753989921e-06,-7.064382753975142e-06,0.9895765965735964,0.5021883572910103,1.1601120341771345,-1.0632123979345334,0.7086524943772242,0.5507802319299306,168523.21524343127,0.1974985599517822,0.9922702335049471,0.4997380868120423,0.7079518196380787,0.5510495956230657
180.83333333333331,22000.0,22000.0,0.979261840486182,-7.064382753989921e-06,-7.064382753975142e-06,0.9895765965735964,0.5043528321638666,1.198440246883267,-1.0881207897284408,0.7101780288782434,0.5530587175216383,168599.07817694906,0.1789157390594482,0.9914914755642992,0.49992146059630316,0.7109875426483233,0.5532502054207086
181.0,22000.0,22000.0,0.979261840486182,-7.064382753989921e-06,-7.064382753975142e-06,0.9895765965735964,0.5064165760222052,1.2496590617522392,-1.125682357647641,0.7116295220072714,0.5551199038926964,168696.1236729672,0.5352568626403809,0.9901156142501889,0.5044626972578459,0.7128127645555453,0.5551738056603557
181.16666666666663,22000.0,22000.0,0.979261840486182,-7.064382753989921e-06,-7.064382753975142e-06,0.9895765965735964,0.5083874374842815,1.2999215759657563,-1.1727939305049535,0.7130129298187795,0.5571289061513612,168817.13847305544,0.2318158149719238,0.9900709259071001,0.5066999545284185,0.7127735015390178,0.5571783390847116
